SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PR;4113304;LARANJEIRAS DO SUL;2015;F15714;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS
PR;4113502;LOANDA;2009;F15753;COLÉGIO ESTADUAL PRESIDENTE AFONSO CAMARGO
PR;4113700;LONDRINA;1993;F10879;EE TIRADENTES
PR;4113700;LONDRINA;1994;F10983;CE NILO PEÇANHA
PR;4113700;LONDRINA;1995;F11428;CE PROFª CÉLIA MORAES DE OLIVEIRA
PR;4113700;LONDRINA;1996;F12067;CE CARLOS DE ALMEIDA
PR;4113700;LONDRINA;1997;F16077;CE PROFª RINA MARIA DE JESUS FRANCOVIG
PR;4113700;LONDRINA;1998;F16117;CE CÍVICO MILITAR PROFª MARGARIDA DE BARROS LISBOA
PR;4113700;LONDRINA;1999;F11510;CE DR. GABRIEL CARNEIRO MARTINS
PR;4113700;LONDRINA;2000;F16225;PUCPR - CAMPUS LONDRINA
PR;4113700;LONDRINA;2001;F16225;PUCPR - CAMPUS LONDRINA
PR;4113700;LONDRINA;2002;F11770;CE PROFª BEAHIR EDNA MENDONÇA
PR;4113700;LONDRINA;2003;F10869;EE CÍVICO MILITAR MONSENHOR JOSEMARIA ESCRIVA
PR;4113700;LONDRINA;2004;F10984;CE PROFª LÚCIA BARROS LISBOA
PR;4114609;MARECHAL CANDIDO RONDON;1948;F14274;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ
PR;4115200;MARINGA;2005;F12761;UNICESUMAR
PR;4115200;MARINGA;2006;F12761;UNICESUMAR
PR;4115200;MARINGA;2007;F12761;UNICESUMAR
PR;4115705;MATINHOS;1971;F11809;COLÉGIO ESTADUAL GABRIEL DE LARA
PR;4115804;MEDIANEIRA;1943;F11776;COLÉGIO ESTADUAL JOÃO MANOEL MONDRONE
PR;4117602;PALMAS;1945;F15697;INSTITUO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ - CAMPUS PALMAS
PR;4118204;PARANAGUA;1972;F12292;UNESPAR - CAMPUS DE PARANAGUÁ
PR;4118402;PARANAVAI;2010;F12251;UNESPAR - UNIVERSIDADE ESTADUAL DO PARANÁ - CAMPUS DE PARANAVAÍ
PR;4118501;PATO BRANCO;1946;F12332;UTFPR - CAMPUS PATO BRANCO
PR;4119152;PINHAIS;1973;F10086;COLÉGIO ESTADUAL HUMBERTO DE ALENCAR CASTELO BRANCO
PR;4119509;PIRAQUARA;1974;F10731;COLÉGIO ESTADUAL IVANETE MARTINS DE SOUZA
PR;4119608;PITANGA;2016;F15705;IFPR CAMPUS PITANGA
PR;4119905;PONTA GROSSA;2018;F10880;COLÉGIO ESTADUAL REGENTE FEIJÓ
PR;4119905;PONTA GROSSA;2019;F10895;COLÉGIO ESTADUAL PRESIDENTE KENNEDY
PR;4119905;PONTA GROSSA;2020;F12129;UNICESUMAR
PR;4120606;PRUDENTOPOLIS;2021;F16292;COLÉGIO ESTADUAL CÍVICO MILITAR BARÃO DE CAPANEMA
PR;4121406;REALEZA;1936;F16049;COLÉGIO ESTADUAL DOZE DE NOVEMBRO - EFMNP
PR;4122206;RIO BRANCO DO SUL;1975;F16087;COLÉGIO ESTADUAL CIVICO MILITAR MANOEL BORGES DE MACEDO
PR;4122305;RIO NEGRO;1976;F15950;COLEGIO ESTADUAL MILITAR DR OVANDE DO AMARAL
PR;4125506;SAO JOSE DOS PINHAIS;1977;F11636;COLÉGIO  ESTADUAL  AFONSO PENA
PR;4125506;SAO JOSE DOS PINHAIS;1978;F15119;COLEGIO ESTADUAL PROFª LINDAURA RIBEIRO LUCAS
PR;4125605;SAO MATEUS DO SUL;2025;F15812;COLÉGIO ESTADUAL DUQUE DE CAXIAS
PR;4126256;SARANDI;2008;F11701;COLÉGIO ESTADUAL OLAVO BILAC
PR;4127106;TELEMACO BORBA;2023;F14826;COLÉGIO ESTADUAL WOLFF KLABIN
PR;4127700;TOLEDO;1949;F10337;COLEGIO ESTADUAL CÍVICO-MILITAR LUIZ AUGUSTO MORAIS REGO
PR;4127700;TOLEDO;1950;F11347;COLEGIO ESTADUAL DARIO VELLOZO
PR;4128104;UMUARAMA;2011;F11289;COLEGIO ESTADUAL PROF. PAULO ALBERTO TOMAZINHO
PR;4128104;UMUARAMA;2012;F11531;COLEGIO ESTADUAL PEDRO II
PR;4128203;UNIAO DA VITORIA;2026;F12801;COLEGIO ESTADUAL TULIO DE FRANÇA
PR;4128203;UNIAO DA VITORIA;2027;F13610;COLEGIO ESTADUAL JOSE DE ANCHIETA
PR;4128500;WENCESLAU BRAZ;2024;F15647;COLÉGIO ESTADUAL PROFESSOR MILTON BENNER
RJ;3300100;ANGRA DOS REIS;2028;F12215;COLEGIO ESTADUAL DR ARTUR VARGAS
RJ;3300209;ARARUAMA;2029;F11993;COMPLEXO EDUCACIONAL E ESPORTIVA DE EXCELÊNCIA QUALIDADE DE ENSINO PROFESSOR DARCY RIBEIRO
RJ;3300209;ARARUAMA;2030;F09339;COLÉGIO ESTADUAL EDMUNDO SILVA
RJ;3300209;ARARUAMA;2031;F09345;CIEP BRIZOLÃO 253 - GUIMARÃES ROSA
RJ;3300209;ARARUAMA;2032;F08963;E.  M. VEREADOR MOYSES RAMALHO
RJ;3300308;BARRA DO PIRAI;2053;F08693;COLÉGIO ESTADUAL NILO PEÇANHA
RJ;3300308;BARRA DO PIRAI;2054;F08691;COLÉGIO ESTADUAL BARÃO DO RIO BONITO
RJ;3300407;BARRA MANSA;2169;F12605;CEI SATURNINA DE CARVALHO E VIEIRA DA SILVA
RJ;3300407;BARRA MANSA;2170;F11695;COLÉGIO ESTADUAL BALDOMERO BARBARÁ
RJ;3300456;BELFORD ROXO;2112;F09983;COLÉGIO ESTADUAL PRESIDENTE KENNEDY
RJ;3300456;BELFORD ROXO;2113;F09246;COLÉGIO ESTADUAL PAULINO BARBOSA
