SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
ES;3205101;VIANA;;P1734;PPL - PENITENCIARIA DE SEGURANCA MAXIMA II
MG;3167202;SETE LAGOAS;;P1735;PPL - APAC SETE LAGOAS I
MG;3133808;ITAUNA;;P1736;PPL - APAC MASCULINA DE ITAUNA
MG;3127107;FRUTAL;;P1739;PPL - APAC DE FRUTAL
MG;3162922;SAO JOAQUIM DE BICAS;;P174;PPL - PRESIDIO DE SAO JOAQUIM DE BICAS I
TO;1713304;MIRANORTE;;P1742;PPL - UNIDADE PENAL FEMININA DE MIRANORTE
TO;1703867;CARIRI DO TOCANTINS;;P1744;PPL - UNIDADE DE TRATAMENTO PENAL DO CARIRI
RN;2408201;NISIA FLORESTA;;P1746;PPL - PENITENCIARIA ESTADUAL ROGERIO COUTINHO MADRUGA
SE;2804508;NOSSA SENHORA DA GLORIA;;P1749;PPL - PRESIDIO REGIONAL SENADOR LEITE NETO
MG;3133303;ITAOBIM;;P175;PPL - PRESIDIO DE ITAOBIM I
ES;3205200;VILA VELHA;;P1751;PPL - CENTRO DE DETENCAO PROVISORIA DE VILHA VELHA
MG;3127701;GOVERNADOR VALADARES;;P1752;PPL - PRESIDIO DE GOVERNADOR VALADARES
MG;3170404;UNAI;;P1754;PPL - PENITENCIARIA AGOSTINHO DE OLIVEIRA JUNIOR
MG;3162500;SAO JOAO DEL REI;;P1755;PPL - PRESIDIO DE SAO JOAO DEL REI
MG;3172004;VISCONDE DO RIO BRANCO;;P1756;PPL - PRESIDIO VISCONDE DO RIO BRANCO
MG;3105608;BARBACENA;;P176;PPL - HOSPITAL PSIQUIATRICO E JUDICIARIO JORGE VAZ
MG;3105608;BARBACENA;;P176;PPL - HOSPITAL PSIQUIATRICO E JUDICIARIO JORGE VAZ
MG;3110004;CAETE;;P1760;PPL - PRESIDIO DE CAETE
MG;3110004;CAETE;;P1760;PPL - PRESIDIO DE CAETE
MG;3110004;CAETE;;P1760;PPL - PRESIDIO DE CAETE
MG;3135209;JANUARIA;;P1763;PPL - PRESIDIO DE JANUARIA
MG;3157807;SANTA LUZIA;;P1765;PPL - PRESIDIO DE SANTA LUZIA
MG;3126703;FRANCISCO SA;;P1766;PPL - PENITENCIARIA DE FRANCISCO SA
MG;3101607;ALFENAS;;P1767;PPL - PRESIDIO DE ALFENAS
MG;3102605;ANDRADAS;;P177;PPL - PRESIDIO DE ANDRADAS
MG;3170107;UBERABA;;P1775;PPL - PENITENCIARIA PROFESSOR ALUIZIO IGNACIO DE OLIVEIRA
MG;3170107;UBERABA;;P1775;PPL - PENITENCIARIA PROFESSOR ALUIZIO IGNACIO DE OLIVEIRA
MG;3171303;VICOSA;;P1778;PPL - PRESIDIO DE VICOSA
MG;3148103;PATROCINIO;;P1779;PPL - PENITENCIARIA DEP EXPEDITO DE FARIA TAVARES
MG;3154606;RIBEIRAO DAS NEVES;;P1780;PPL - PENITENCIARIA JOSE MARIA ALKIMIN
MG;3139607;MANTENA;;P1782;PPL - PRESIDIO DE MANTENA
MG;3135209;JANUARIA;;P1783;PPL - APAC DE JANUARIA I
MG;3124005;ERVALIA;;P1784;PPL - PRESIDIO DE ERVALIA
MG;3143302;MONTES CLAROS;;P1785;PPL - PRESIDIO ALVORADA
SP;3522307;ITAPETININGA;;P1786;PPL - PENITENCIARIA II DE ITAPETININGA  FECHADO  ESPACO I
SP;3552205;SOROCABA;;P1787;PPL - PENITENCIARIA II SOROCABA  SEMIABERTO  ESPACO II
SP;3516408;FRANCO DA ROCHA;;P1788;PPL - CPP DE FRANCO DA ROCHA
SP;3554102;TAUBATE;;P1789;PPL - HCTP DE TAUBATE DR ARNALDO AMADO FERREIRA
MG;3120904;CURVELO;;P179;PPL - PRESIDIO DE CURVELO
SP;3506508;BIRIGUI;;P1793;PPL - CENTRO DE RESSOCIALIZACAO DE BIRIGUI
SP;3541406;PRESIDENTE PRUDENTE;;P1794;PPL - PENITENCIARIA DE PRESIDENTE PRUDENTE E ANEXO PENITENCIARIO
SP;3527108;LINS;;P1797;PPL - CENTRO DE RESSOCIALIZACAO DR MANOEL CARLOS MUNIZ DE LINS
PE;2606804;IGARASSU;;P18;PPL - PRESIDIO DE IGARASSU
MG;3118601;CONTAGEM;;P180;PPL - COMPLEXO PENITENCIARIO NELSON HUNGRIA
SP;3529005;MARILIA;;P1801;PPL - PENITENCIARIA DE MARILIA
SP;3543907;RIO CLARO;;P1802;PPL - CENTRO DE RESSOCIALIZACAO FEMININO DE RIO CLARO  ESPACO I
SP;3504107;ATIBAIA;;P1804;PPL - CENTRO DE RESSOCIALIZACAO MASCULINO DE ATIBAIA  SEMIABERTO
SP;3554102;TAUBATE;;P1807;PPL - CENTRO DE DETENCAO PROVISORIA DE TAUBATE  DR FELIX NOBRE DE CAMPOS
SP;3551009;SAO VICENTE;;P1808;PPL - PENITENCIARIA I  DE SAOVICENTE  DR GERALDO DE ANDRADE VIEIRA
SP;3510807;CASA BRANCA;;P1809;PPL - PENITENCIARIA DE CASA BRANCA  FECHADO
MG;3114303;CARMO DO PARANAIBA;;P181;PPL - COMPLEXO PENITENCIARIO NOSSA SENHORA DO CARMO
SP;3519071;HORTOLANDIA;;P1810;PPL - CENTRO DE PROGRESSAO PENITENCIARIA DE HORTOLANDIA  SEMIABERTO
SP;3530805;MOGI MIRIM;;P1811;PPL - CR DE MOGI MIRIM  PREF JOAO MISSAGLIA
SP;3534906;PACAEMBU;;P1812;PPL - CPP DE PACAEMBU
SP;3538907;PIRAJUI;;P1813;PPL - PENITENCIARIA II DE PIRAJUI  LUIZ GONZAGA VIEIRA
SP;3550308;SAO PAULO;;P1814;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE ITAQUERACI
SP;3502804;ARACATUBA;;P1815;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE ARACACI
SP;3549805;SAO JOSE DO RIO PRETO;;P1816;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE SE SAO JOSE DO RIO PRETOCI
MG;3170404;UNAI;;P1819;PPL - CENTRO SOCIOEDUCATIVO DE UNAI
MG;3170206;UBERLANDIA;;P182;PPL - PENITENCIARIA PROFESSOR JOAO PIMENTA DA VEIGA
MG;3170206;UBERLANDIA;;P182;PPL - PENITENCIARIA PROFESSOR JOAO PIMENTA DA VEIGA
MG;3136702;JUIZ DE FORA;;P1821;PPL - CENTRO SOCIOEDUCATIVO JUIZ DE FORA  CSEJF
RJ;3306305;VOLTA REDONDA;;P1822;PPL - CENSE VOLTA REDONDA  IRMA ASSUNION DE LA GANDARA USTARA
RJ;3301009;CAMPOS DOS GOYTACAZES;;P1824;PPL - CENSE CAMPOS PROFESSORA MARLENE HENRIQUE ALVES
SP;3544202;RIOLANDIA;;P1826;PPL - CENTRO DE DETENCAO PROVISORIA DE RIOLANDIA VALDECIR FABIANO
MG;3159605;SANTA RITA DO SAPUCAI;;P183;PPL - PRESIDIO DE SANTA RITA DO SAPUCAI
SP;3521606;IRAPURU;;P1832;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE IRAPURU ICI
SP;3521606;IRAPURU;;P1833;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE IRAPURU IICI
SP;3511409;CERQUEIRA CESAR;;P1834;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO AO ADOLESCENTE FEMININO CERQUEIRA CESAR
SP;3529005;MARILIA;;P1835;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE MARILIACI
SP;3552205;SOROCABA;;P1836;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE SOROCABA IVCIP
SP;3516200;FRANCA;;P1837;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE ARCEBISPO DOM HELDER CAMARA  CI
SP;3518800;GUARULHOS;;P1838;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE GUARULHOS
SP;3524402;JACAREI;;P1839;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE JACAREI  CI
MG;3171204;VESPASIANO;;P184;PPL - PRESIDIO DE VESPASIANO
MS;5002704;CAMPO GRANDE;;P1849;PPL - ESTABELECIMENTO PENAL FEMININO SEMIABERTOAAA CAMPO GRANDE
MS;5003702;DOURADOS;;P1851;PPL - PENITENCIARIA ESTADUAL DE DOURADOS
PE;2611606;RECIFE;;P1852;PPL - CASE SANTA LUZIA
PE;2604106;CARUARU;;P1853;PPL - CASE CARUARU
RS;4313409;NOVO HAMBURGO;;P1855;PPL - CASE REGIONAL NOVO HAMBURGO
SC;4209102;JOINVILLE;;P1856;PPL - CASE JOINVILLE  CENTRO DE ATENDIMENTO SOCIOEDUCATIVO REGIONAL DE JOINVILLE
MS;5006200;NOVA ANDRADINA;;P1858;PPL - ESTABELECIMENTO PENAL MASCULINO DE REGIME FECHADO DE NOVA ANDRADINA
MS;5003207;CORUMBA;;P1859;PPL - ESTABELECIMENTO PENAL FEMININO DE CORUMBA
PB;2512101;POMBAL;;P1862;PPL - CADEIA PUBLICA DE POMBAL
PE;2603702;CANHOTINHO;;P1865;PPL - CENTRO DE RESSOCIALIZACAO DO AGRESTE
PE;2611606;RECIFE;;P1866;PPL - PRESIDIO FREI DAMIAO DE BOZZANO
PE;2611606;RECIFE;;P1870;PPL - PRESIDIO JUIZ  ANTONIO LUIZ LINS DE BARROS
MS;5003207;CORUMBA;;P1871;PPL - ESTABELECIMENTO PENAL DE CORUMBA
RO;1100023;ARIQUEMES;;P1873;PPL - CASA DO ALBERGADO E PRESIDIO FEMININO DE ARIQUEMES
RO;1100205;PORTO VELHO;;P1875;PPL - COLONIA AGRICOLA PENAL ENIO DOS SANTOS PINHEIRO  CAPEP
RO;1100056;CEREJEIRAS;;P1876;PPL - CADEIA PUBLICA DE CEREJEIRAS
RO;1100205;PORTO VELHO;;P1878;PPL - CENTRO DE RESSOCIALIZACAO SUELY MARIA MENDONCA PENFEN E PEPFEM UNIFICADAS
SP;3541208;PRESIDENTE BERNARDES;;P188;PPL - PENITENCIARIA DE PRESIDENTE BERNARDES
MA;2111300;SAO LUIS;;P1881;PPL - UPR SAO LUIS 2
MA;2103752;DAVINOPOLIS;;P1882;PPL - UNIDADE PRISIONAL DE RESSOCIALIZACAO DE DAVINOPOLIS
PB;2508802;MALTA;;P1884;PPL - CADEIA PUBLICA DE MALTA
PB;2513406;SANTA LUZIA;;P1885;PPL - CADEIA PUBLICA DE SANTA LUZIA
PB;2507507;JOAO PESSOA;;P1886;PPL - CENTRO DE REEDUCACAO FEMININA MARIA JULIA MARANHAO ESPACO I  OFICIAL
PB;2503704;CAJAZEIRAS;;P1887;PPL - PENITENCIARIA PADRAO REGIONAL DE CAZAJEIRAS  OFICIAL  MASCULINO
PB;2510808;PATOS;;P1888;PPL - PENITENCIARIA FEMININA REGIONAL DE PATOS  OFICIAL
PB;2501807;BAYEUX;;P1889;PPL - CADEIA PUBLICA DE BAYEUX  OFICIAL
MT;5107909;SINOP;;P1890;PPL - DR OSVALDO FLORENTINO LEITE FERREIRA
MT;5103403;CUIABA;;P1892;PPL - PENITENCIARIA CENTRAL DO ESTADO
MT;5103403;CUIABA;;P1892;PPL - PENITENCIARIA CENTRAL DO ESTADO
MT;5103205;COLIDER;;P1893;PPL - CADEIA PUBLICA DE COLIDER
AL;2704302;MACEIO;;P1895;PPL - CENTRO PSIQUIATRICO JUDICIARIO PEDRO MARINHO SURUAGY  CPJ
AL;2704302;MACEIO;;P1896;PPL - PRESIDIO DE SEGURANCA MAXIMA  PSM1
BA;2927408;SALVADOR;;P1898;PPL - PRESIDIO SALVADOR
BA;2918001;JEQUIE;;P1899;PPL - CONJUNTO PENAL DE JEQUIE
BA;2918001;JEQUIE;;P1899;PPL - CONJUNTO PENAL DE JEQUIE
MT;5107859;SAO FELIX DO ARAGUAIA;;P1905;PPL - CADEIA PUBLICA DE SAO FELIX DO ARAGUAIA
AL;2704302;MACEIO;;P1906;PPL - COLONIA AGROINDUSTRIAL SAO LEONARDO  CAISL
PB;2507507;JOAO PESSOA;;P1908;PPL - CENTRO SOCIOEDUCATIVO  EDSON MOTA   CSE
PB;2516201;SOUSA;;P1909;PPL - CENTRO EDUCACIONAL DO ADOLESCENTE  RAIMUNDO DOCA BENEVIDES GADLEHA   CEA
GO;5201405;APARECIDA DE GOIANIA;;P1913;PPL - PENITENCIARIA CORONEL ODENIR GUIMARAES
GO;5204508;CALDAS NOVAS;;P1914;PPL - UNIDADE PRISIONAL DE CALDAS NOVAS
CE;2309706;PACATUBA;;P1922;PPL - PENITENCIARIA FRANCISCO HELIO VIANA DE ARAUJO  PFHVA
CE;2306256;ITAITINGA;;P1924;PPL - CASA DE PRIVACAO PROVISORIA DE LIBERDADE AGENTE PENITENCIARIO ELIAS ALVES DA SILVA
CE;2307304;JUAZEIRO DO NORTE;;P1927;PPL - PENITENCIARIO INDUSTRIAL REGIONAL DO CARIRI
SP;3526902;LIMEIRA;;P193;PPL - CENTRO DE RESSOCIALIZACAO MASCULINO DE LIMEIRA
GO;5212501;LUZIANIA;;P1940;PPL - UNIDADE PRISIONAL DE LUZIANIA
GO;5210208;IPORA;;P1941;PPL - UNIDADE PRISIONAL DE IPORA
BA;2905701;CAMACARI;;P1942;PPL - CASE IRMA DULCE  COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO
MA;2111300;SAO LUIS;;P1943;PPL - CENTRO SOCIOEDUCATIVO DE INTERNACAO SAO JOSE DE RIBAMAR
ES;3203205;LINHARES;;P1945;PPL - UNIDADE DE INTERNACAO REGIONAL NORTE
PR;4119509;PIRAQUARA;;P1946;PPL - PENITENCIARIA ESTADUAL DE PIRAQUARA II
SC;4216701;SAO JOSE DO CEDRO;;P1948;PPL - UNIDADE PRISIONAL AVANCADA DE SAO JOSE DO CEDRO
SC;4219507;XANXERE;;P1949;PPL - PRESIDIO DE XANXERE
PI;2208007;PICOS;;P1950;PPL - PENITENCIARIA  JOSE DE DEUS BARROS
PI;2211001;TERESINA;;P1951;PPL - PENITENCIARIA  IRMAO GUIDO
PR;4108304;FOZ DO IGUACU;;P1952;PPL - CADEIA PUBLICA LAUDEMIR NEVES
MS;5008305;TRES LAGOAS;;P1953;PPL - UNIDADE EDUCACIONAL DE INTERNACAO MASCULINA TIA AURORA
RO;1100304;VILHENA;;P1954;PPL - UNIDADE SOCIOEDUCATIVA DE VILHENA
AL;2704302;MACEIO;;P1955;PPL - UNIDADE DE INTERNACAO JOVENS E ADULTOS UIJA
RS;4305108;CAXIAS DO SUL;;P1957;PPL - PRESIDIO REGIONAL DE CAXIAS DO SUL
RS;4305108;CAXIAS DO SUL;;P1957;PPL - PRESIDIO REGIONAL DE CAXIAS DO SUL
RS;4305355;CHARQUEADAS;;P1958;PPL - PENITENCIARIA ESTADUAL DO JACUI
AC;1200401;RIO BRANCO;;P1959;PPL - CENTRO SOCIOEDUCATIVO AQUIRY
MG;3152808;PRATA;;P196;PPL - PRESIDIO DE PRATA
AP;1600303;MACAPA;;P1960;PPL - PENITENCIARIA FEMININA COPEF
SC;4208500;ITUPORANGA;;P1961;PPL - UNIDADE PRISIONAL AVANCADA DE ITUPORANGA
SC;4213609;PORTO UNIAO;;P1962;PPL - UNIDADE PRISIONAL AVANCADA PORTO UNIAO
SC;4204202;CHAPECO;;P1963;PPL - PENITENCIARIA AGRICOLA DE CHAPECO
SC;4205407;FLORIANOPOLIS;;P1965;PPL - PRESIDIO MASCULINO DE FLORIANOPOLIS
RS;4313508;OSORIO;;P1966;PPL - PENITENCIARIA MODULADA ESTADUAL DE OSORIO
RS;4306908;ENCRUZILHADA DO SUL;;P1967;PPL - PRESIDIO ESTADUAL DE ENCRUZILHADA DO SUL
RS;4303004;CACHOEIRA DO SUL;;P1968;PPL - PRESIDIO ESTADUAL DE CACHOEIRA DO SUL
MG;3143906;MURIAE;;P197;PPL - PENITENCIARIA DR MANOEL MARTINS LISBOA JR
RS;4321204;TAQUARA;;P1970;PPL - PRESIDIO ESTADUAL DE TAQUARA
RS;4314100;PASSO FUNDO;;P1971;PPL - PRESIDIO REGIONAL DE PASSO FUNDO
RS;4306809;ENCANTADO;;P1972;PPL - PRESIDIO ESTADUAL DE ENCANTADO
RS;4311007;JAGUARAO;;P1974;PPL - PRESIDIO ESTADUAL DE JAGUARAO
RS;4305355;CHARQUEADAS;;P1975;PPL - PENITENCIARIA DE ALTA SEGURANCA DE CHARQUEADAS
RS;4301008;ARROIO DO MEIO;;P1976;PPL - PRESIDIO ESTADUAL DE ARROIO DO MEIO
PA;1504208;MARABA;;P1978;PPL - UNIDADE DE REINSERCAO DE REGIME SEMIABERTO DE MARABA
MG;3137601;LAGOA SANTA;;P198;PPL - PRESIDIO DE LAGOA SANTA
PA;1506807;SANTAREM;;P1981;PPL - CENTRAL DE CUSTODIA PROVISORIA DE SANTAREM
PA;1508100;TUCURUI;;P1982;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE TUCURUI
RJ;3304557;RIO DE JANEIRO;;P1983;PPL - INSTITUTO PENAL PLACIDO SA CARVALHO  SEAPPC
RJ;3301009;CAMPOS DOS GOYTACAZES;;P1984;PPL - PRESIDIO DALTON CRESPO DE CASTRO  SEAPDC
PA;1501402;BELEM;;P1986;PPL - UNIDADE DE CUSTODIA E REINSERCAO DO COQUEIRO
PA;1506500;SANTA IZABEL DO PARA;;P1987;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE SANTA IZABEL I
ES;3205200;VILA VELHA;;P1988;PPL - CASA DE CUSTODIA DE VILA VELHA
MG;3154606;RIBEIRAO DAS NEVES;;P199;PPL - COMPLEXO PUBLICO PRIVADO  UNIDADE II
MG;3168606;TEOFILO OTONI;;P1991;PPL - APAC DE TEOFILO OTONI I
MG;3144805;NOVA LIMA;;P1992;PPL - PRESIDIO DE NOVA LIMA
MG;3154606;RIBEIRAO DAS NEVES;;P1993;PPL - COMPLEXO PUBLICO PRIVADO  UNIDADE III
RJ;3303302;NITEROI;;P1995;PPL - UNIDADE PRISIONAL DA POLICIA MILITAR
RJ;3304904;SAO GONCALO;;P1996;PPL - PRESIDIO ISAP TIAGO TELES DE CASTRO DOMINGUES  SEAPTD
PR;4113700;LONDRINA;;P1997;PPL - CENSE LONDRINA II
PR;4128104;UMUARAMA;;P1999;PPL - CENSE UMUARAMA
DF;5300108;BRASILIA;;P2;PPL - PENITENCIARIA DO DISTRITO FEDERAL I  PDFI
MG;3134202;ITUIUTABA;;P200;PPL - APAC ITUIUTABA
PR;4119905;PONTA GROSSA;;P2000;PPL - CENSE PONTA GROSSA
PR;4106902;CURITIBA;;P2001;PPL - CENSE JOANA MIGUEL RICHA
TO;1705508;COLINAS DO TOCANTINS;;P2009;PPL - UNIDADE PENAL DE COLINAS
MG;3154606;RIBEIRAO DAS NEVES;;P201;PPL - CENTRO DE APOIO MEDICO E PERICIAL CAMP
RN;2408102;NATAL;;P2010;PPL - CADEIA PUBLICA DE NATAL
RN;2408102;NATAL;;P2012;PPL - COMPLEXO PENAL DE JOAO CHAVES FEMININO
SE;2800308;ARACAJU;;P2013;PPL - COMPLEXO PENITENCIARIO ADVOGADO ANTONIO JACINTO FILHO
ES;3205101;VIANA;;P2014;PPL - PENITENCIARIA DE SEGURANCA MEDIA I
ES;3201506;COLATINA;;P2015;PPL - CENTRO PRISIONAL FEMININO DE COLATINA
ES;3205101;VIANA;;P2016;PPL - PENITENCIARIA AGRICOLA DO ESPIRITO SANTO
MG;3170206;UBERLANDIA;;P2018;PPL - PRESIDIO PROFESSOR JACY DE ASSIS
MG;3119401;CORONEL FABRICIANO;;P2019;PPL - PRESIDIO DE CORONEL FABRICIANO
SP;3541406;PRESIDENTE PRUDENTE;;P2022;PPL - CENTRO DE RESSOCIALIZACAO DE PRESIDENTE PRUDENTE
MG;3106200;BELO HORIZONTE;;P2024;PPL - COMPLEXO PENITENCIARIO FEMININO ESTEVAO PINTO
MG;3103504;ARAGUARI;;P2028;PPL - PRESIDIO DE ARAGUARI
MG;3136207;JOAO MONLEVADE;;P203;PPL - PRESIDIO DE JOAO MONLEVADE
MG;3164704;SAO SEBASTIAO DO PARAISO;;P2030;PPL - PRESIDIO DE SAO SEBASTIAO DO PARAISO
MG;3147907;PASSOS;;P2031;PPL - APAC DE PASSOS I
MG;3101607;ALFENAS;;P2032;PPL - APAC DE ALFENAS APAC
MG;3105400;BARAO DE COCAIS;;P2033;PPL - PRESIDIO DE BARAO DE COCAIS
SP;3510302;CAPELA DO ALTO;;P2034;PPL - PENITENCIARIA I DE CAPELA DO ALTO  FECHADO  ESPACO I
SP;3516002;FLORIDA PAULISTA;;P2039;PPL - PENITENCIARIA DE FLORIDA PAULISTA
SP;3538907;PIRAJUI;;P204;PPL - PENITENCIARIA FEMININA DE PIRAJUI  SEMIABERTO
SP;3538709;PIRACICABA;;P2044;PPL - CENTRO DE DETENCAO PROVISORIA DE PIRACICABA  SEMIABERTO
SP;3538709;PIRACICABA;;P2044;PPL - CENTRO DE DETENCAO PROVISORIA DE PIRACICABA  SEMIABERTO
SP;3501400;ALVARO DE CARVALHO;;P2045;PPL - PENITENCIARIA  DE ALVARO DE CARVALHO  VALETIM ALVES DA SILVA
SP;3550308;SAO PAULO;;P2046;PPL - CPP FEMININO  DRA MARINA MARIGO CARDOSO DE OLIVEIRA  BUTANTAN
SP;3519253;IARAS;;P2047;PPL - PENITENCIARIA  ORLANDO BRANDO FILINTO  DE IARAS
SP;3504503;AVARE;;P2049;PPL - CR DE AVARE   DR MAURO DE MACEDO
SP;3541505;PRESIDENTE VENCESLAU;;P2050;PPL - PENITENCIARIA DE PRESIDENTE VENCESLAU I  ZWINGLIO FERREIRA
SP;3529203;MARTINOPOLIS;;P2052;PPL - PENITENCIARIA DE MARTINOPOLIS  TACYAN MENEZES DE LUCENA
SP;3510500;CARAGUATATUBA;;P2053;PPL - CENTRO DE DETENCAO PROVISORIA DE CARAGUATATUBA DR JOSE EDUARDO MARIZ DE OLIVEIRA
SP;3525300;JAU;;P2055;PPL - CR DE JAU   DRJOAO  EDUARDO FRANCO PERLATI
PA;1501402;BELEM;;P2058;PPL - CENTRO SOCIOEDUCATIVO MASCULINO  CSEM
MG;3154606;RIBEIRAO DAS NEVES;;P2061;PPL - CENTRO SOCIOEDUCATIVO DE RIBEIRAO DAS NEVES  CSERN
MG;3122306;DIVINOPOLIS;;P2062;PPL - CENTRO SOCIOEDUCATIVO DIVINOPOLIS  CSEDV
MG;3168606;TEOFILO OTONI;;P2063;PPL - CENTRO SOCIOEDUCATIVO TEOFILO OTONI  CSETO
RJ;3303302;NITEROI;;P2067;PPL - CRIAAD NITEROI
SP;3553807;TAQUARITUBA;;P2069;PPL - PENITENCIARIA DE TAQUARITUBA
SP;3541000;PRAIA GRANDE;;P2070;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE PRAIA GRANDE I   CI
SP;3548906;SAO CARLOS;;P2074;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE SAO CARLOSCI
SP;3510500;CARAGUATATUBA;;P2075;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE CARAGUATATUBA  CI
SP;3507506;BOTUCATU;;P2078;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE BOTUCATU  CI
SP;3526902;LIMEIRA;;P2080;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE LIMEIRA CI
SP;3550308;SAO PAULO;;P2081;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE RIO TAMISACI
SP;3519253;IARAS;;P2083;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE  TRES RIOS  CI
SP;3502804;ARACATUBA;;P209;PPL - CENTRO DE RESSOCIALIZACAO DE ARACATUBA
SP;3502101;ANDRADINA;;P211;PPL - PENITENCIARIA DE ANDRADINA
BA;2933307;VITORIA DA CONQUISTA;;P2124;PPL - CONJUNTO PENAL DE VITORIA DA CONQUISTA
SP;3552205;SOROCABA;;P215;PPL - PENITENCIARIA I DE SOROCABA  FECHADO  ESPACO I
MA;2100055;ACAILANDIA;;P2172;PPL - UPR DE ACAILANDIA
MA;2101202;BACABAL;;P2173;PPL - PENITENCIA REGIONAL DE  BACABAL
SP;3523503;ITATINGA;;P2174;PPL - PENITENCIARIA DE ITATINGA
MG;3152501;POUSO ALEGRE;;P2182;PPL - APAC FEMIININA DE POUSO ALEGRE
MG;3157005;SALINAS;;P2183;PPL - APAC SALINAS
MG;3157005;SALINAS;;P2183;PPL - APAC SALINAS
MG;3151206;PIRAPORA;;P2184;PPL - PRESIDIO DE PIRAPORA
RS;4304606;CANOAS;;P2187;PPL - PENITENCIARIA ESTADUAL DE CANOAS I  PECAN I
SP;3551405;SERRA AZUL;;P219;PPL - PENITENCIARIA III DE SERRA AZUL
GO;5220504;SERRANOPOLIS;;P2193;PPL - UNIDADE PRISIONAL DE SERRANOPOLIS
MA;2105401;ITAPECURU MIRIM;;P2195;PPL - UPR DE ITAPECURU MIRIM
MA;2108207;PEDREIRAS;;P2198;PPL - APAC PEDREIRAS
SP;3519071;HORTOLANDIA;;P220;PPL - PENITENCIARIA II DE HORTOLANDIA  SEMIABERTO
TO;1721000;PALMAS;;P2203;PPL - UNIDADE PENAL FEMININA DE PALMAS
SC;4202404;BLUMENAU;;P2204;PPL - PENITENCIARIA INDUSTRIAL DE BLUMENAU
AC;1200401;RIO BRANCO;;P2205;PPL - UNIDADE DE REGIME FECHADO  DE RIO BRANCO
SP;3550308;SAO PAULO;;P2206;PPL - CDP DE VILA INDEPENDENCIA
GO;5212501;LUZIANIA;;P221;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO  CASE  LUZIANIA
PA;1501808;BREVES;;P2223;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE BREVES
SP;3548708;SAO BERNARDO DO CAMPO;;P2224;PPL - CDP DE SAO BERNARDO DO CAMPO
CE;2301000;AQUIRAZ;;P2226;PPL - UNIDADE PRISIONAL IRMA MARIA IMELDA LIMA PONTES
MA;2103604;COROATA;;P2228;PPL - UPR DE COROATA
MA;2112209;TIMON;;P2229;PPL - APAC TIMON
GO;5208707;GOIANIA;;P223;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO CASE  GOIANIA
SP;3516101;FLORINIA;;P2230;PPL - PENITENCIARIA DE FLORINEA
MG;3104007;ARAXA;;P2244;PPL - APAC ARAXA I
MG;3130903;INHAPIM;;P2245;PPL - APAC INHAPIM
PA;1500800;ANANINDEUA;;P225;PPL - UASE II  UNIDADE DE ATENDIMENTO SOCIOEDUCATIVO DE ANANINDEUA
SC;4216057;SAO CRISTOVAO DO SUL;;P2262;PPL - PENITENCIARIA INDUSTRIAL DE SAO CRISTOVAO DO SUL
RS;4305355;CHARQUEADAS;;P2263;PPL - ANEXO REGIME SEMI ABERTO DA PENITENCIARIA ESTADUAL DO JACUI  PEJ
SP;3522208;ITAPECERICA DA SERRA;;P2264;PPL - CDP DE ITAPECERICA DA SERRA
MG;3127701;GOVERNADOR VALADARES;;P228;PPL - CENTRO SOCIOEDUCATIVO GOVERNADOR VALADARES  CSEGV
SP;3538709;PIRACICABA;;P2282;PPL - PENITENCIARIA DE PIRACICABA
