SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PA;1501402;BELEM;60079;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
PA;1501402;BELEM;60119;P70939;ENEM - UNIVERSIDADE DO ESTADO DO PARA (UEPA) - CCNT
PA;1501402;BELEM;60156;P73774;ENEM - EEEF NOSSA SENHORA DE FATIMA II
PA;1500800;ANANINDEUA;60011;P61110;ENEM - INSTITUTO FEDERAL DE EDUCAÇÃO  CIÊNCIA E TECNOLOGIA  DO PARÁ CAMPUS ANANINDEUA
PA;1501402;BELEM;60147;P64257;ENEM - EEEFM DOM PEDRO II
PA;1501402;BELEM;60132;P70829;ENEM - EEEFM ACÁCIO FELÍCIO SOBRAL
PA;1501402;BELEM;60182;P70828;ENEM - UNIVERSIDADE ESTADUAL DO PARÁ (UEPA) - CCBS CAMPUS II
PA;1501402;BELEM;60093;P67450;ENEM - EEEM RAYMUNDO MARTINS VIANNA
PA;1501402;BELEM;60209;P73523;ENEM - EEEM  PADRE EDUARDO
PA;1500800;ANANINDEUA;60036;P63446;ENEM - ESCOLA ADVENTISTA DO COQUEIRO
PA;1501402;BELEM;60181;P68690;ENEM - COLÉGIO EQUIPE CRISTAL
PA;1500800;ANANINDEUA;60019;P63723;ENEM - EMEF CÂNDIDA SANTOS DE SOUZA
PA;1500800;ANANINDEUA;60041;P61477;ENEM - EMEF JOSÉ MARIA MORAIS E SILVA
PA;1501402;BELEM;60105;P64791;ENEM - COLÉGIO ÔMEGA
PA;1501402;BELEM;60163;P60490;ENEM - EEEFM DOUTOR FREITAS
PA;1500800;ANANINDEUA;60016;P61336;ENEM - EEEFM DOUTOR ANTÔNIO TEIXEIRA GUEIROS
PA;1501402;BELEM;60140;P70873;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) - CAMPUS BÁSICO
PA;1500800;ANANINDEUA;60012;P62853;ENEM - EEEFM PROFESSORA CONSUELO COELHO E SOUZA
PA;1501402;BELEM;60193;P74139;ENEM - EEEFM PROF TEMISTOCLES DE ARAUJO
PA;1501402;BELEM;60201;P70647;ENEM - ESCOLA MUNICIPAL PARQUE AMAZÔNIA
PA;1501402;BELEM;60122;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
