SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RO;1100205;PORTO VELHO;81100;P827;PENITENCIARIA ESTADUAL ARUANA
RO;1100205;PORTO VELHO;81101;P1622;PENITENCIARIA ESTADUAL EDIVAN MARIANO ROSENDO  PANDA
RO;1100205;PORTO VELHO;81102;P3288;PENITENCIARIA ESTADUAL JORGE THIAGO AGUIAR AFONSO
RO;1100205;PORTO VELHO;81103;P4631;PENITENCIARIA ESTADUAL MILTON SOARES DE CARVALHO
RO;1100205;PORTO VELHO;81104;P800;PENITENCIARIA FEDERAL EM PORTO VELHO
RO;1100205;PORTO VELHO;81105;P1467;UNIDADE DE INTERNACAO PROVISORIA
RO;1100205;PORTO VELHO;81106;P4421;UNIDADE DE MONITORAMENTO ELETRONICO  UMESP CAPITAL   PATRONATO
RO;1100205;PORTO VELHO;81107;P6288;UNIDADE MASCULINA SENTENCIADA II
RO;1100205;PORTO VELHO;81108;P1468;UNIDADE SOCIOEDUCATIVA FEMININA
RO;1100205;PORTO VELHO;81109;P6286;UPES  UNIDADE PROVISORIA ESPECIAL DE SEGURANCA
RO;1100254;PRESIDENTE MEDICI;81110;P286;CADEIA PUBLICA DE PRESIDENTE MEDICE
RO;1100288;ROLIM DE MOURA;81111;P27;PENITENCIARIA REGIONAL DE ROLIM DE MOURA
RO;1100288;ROLIM DE MOURA;81112;P1703;UNIDADE SOCIOEDUCATIVA DE ROLIM DE MOURA
RO;1100304;VILHENA;81115;P587;CENTRO DE RESSOCIALIZACAO DO CONE SUL
RO;1100304;VILHENA;81116;P289;COLONIA PENAL MONITORAMENTO E P FEMININO ELETRONICO VILHENA
RO;1100304;VILHENA;81117;P5621;UNIDADE SOCIOEDUCATIVO DE VILHENARO
RO;1100320;SAO MIGUEL DO GUAPORE;81114;P1133;CADEIA PUBLICA DE SAO MIGUEL DO GUAPORE
RO;1100346;ALVORADA DOESTE;81073;P830;CENTRO DE RESSOCIALIZACAO YOHAN FLAVIO VASSOLER
RO;1100452;BURITIS;81077;P291;CENTRO DE RESSOCIALIZACAO JONAS FERRETI
RO;1101492;SAO FRANCISCO DO GUAPORE;81113;P835;CADEIA PUBLICA DE SAO FRANCISCO DO GUAPORE
RR;1400100;BOA VISTA;81118;P5129;CADEIA PUBLICA FEMININA DE BOA VISTA  CPFBV
RR;1400100;BOA VISTA;81119;P597;CADEIA PUBLICA MASCULINA DE BOA VISTA
RR;1400100;BOA VISTA;81120;P5127;CENTRO DE PROGRESSAO PENITENCIARIO
RR;1400100;BOA VISTA;81121;P838;PENITENCIARIA AGRICOLA DE MONTE CRISTO  PAVILHAO 1
RR;1400100;BOA VISTA;81122;P1393;PENITENCIARIA AGRICOLA DE MONTE CRISTO  PAVILHAO 2
RR;1400472;RORAINOPOLIS;81123;P9751;UNIDADE PRISIONAL DE RORAINOPOLIS
RS;4300109;AGUDO;81124;P415;PRESIDIO ESTADUAL DE AGUDO
RS;4300406;ALEGRETE;81125;P1233;PRESIDIO ESTADUAL DE ALEGRETE
RS;4301008;ARROIO DO MEIO;81126;P1976;PRESIDIO ESTADUAL DE ARROIO DO MEIO
RS;4301107;ARROIO DOS RATOS;81127;P131;PENITENCIARIA ESTADUAL DE ARROIO DOS RATOS
RS;4301602;BAGE;81128;P9123;INSTITUTO PENAL DE BAGE
RS;4301602;BAGE;81129;P678;PRESIDIO REGIONAL DE BAGE
RS;4302105;BENTO GONCALVES;81130;P411;PENITENCIARIA ESTADUAL DE BENTO GONCALVES
RS;4302808;CACAPAVA DO SUL;81131;P1719;PRESIDIO ESTADUAL DE CACAPAVA DO SUL
RS;4302907;CACEQUI;81132;P402;PRESIDIO ESTADUAL DE CACEQUI
RS;4303004;CACHOEIRA DO SUL;81133;P1968;PRESIDIO ESTADUAL DE CACHOEIRA DO SUL
RS;4303509;CAMAQUA;81134;P967;PRESIDIO ESTADUAL DE CAMAQUA
RS;4304200;CANDELARIA;81135;P414;PRESIDIO ESTADUAL DE CANDELARIA
RS;4304408;CANELA;81136;P1479;PRESIDIO ESTADUAL DE CANELA
RS;4304507;CANGUCU;81137;P1482;PRESIDIO ESTADUAL DE CANGUCU
RS;4304606;CANOAS;81138;P2187;PENITENCIARIA ESTADUAL DE CANOAS I  PECAN I
RS;4304606;CANOAS;81139;P2549;PENITENCIARIA ESTADUAL DE CANOAS II  PECAN II
RS;4304606;CANOAS;81140;P3049;PENITENCIARIA ESTADUAL DE CANOAS III  PECAN III
RS;4304606;CANOAS;81141;P3087;PENITENCIARIA ESTADUAL DE CANOAS IV  PECAN IV
RS;4305108;CAXIAS DO SUL;81142;P1104;CASE REGIONAL CAXIAS DO SUL
RS;4305108;CAXIAS DO SUL;81143;P130;PENITENCIARIA ESTADUAL DE CAXIAS DO SUL
RS;4305108;CAXIAS DO SUL;81144;P1957;PRESIDIO REGIONAL DE CAXIAS DO SUL
RS;4305207;CERRO LARGO;81145;P687;PRESIDIO ESTADUAL DE CERRO LARGO
RS;4305355;CHARQUEADAS;81146;P2263;ANEXO REGIME SEMI ABERTO DA PENITENCIARIA ESTADUAL DO JACUI  PEJ
RS;4305355;CHARQUEADAS;81147;P123;COLONIA PENAL AGRICOLA GAL DALTRO FILHO
RS;4305355;CHARQUEADAS;81148;P1707;INSTITUTO PENAL DE CHARQUEADAS
RS;4305355;CHARQUEADAS;81149;P1975;PENITENCIARIA DE ALTA SEGURANCA DE CHARQUEADAS
RS;4305355;CHARQUEADAS;81150;P683;PENITENCIARIA ESTADUAL DE CHARQUEADAS
RS;4305355;CHARQUEADAS;81151;P10292;PENITENCIARIA ESTADUAL DE CHARQUEADAS II
RS;4305355;CHARQUEADAS;81152;P10346;PENITENCIARIA ESTADUAL DE CHARQUEADAS III
RS;4305355;CHARQUEADAS;81153;P1958;PENITENCIARIA ESTADUAL DO JACUI
RS;4305355;CHARQUEADAS;81154;P685;PENITENCIARIA MODULADA ESTADUAL DE CHARQUEADAS  PMEC
RS;4306106;CRUZ ALTA;81155;P1226;PRESIDIO ESTADUAL DE CRUZ ALTA
RS;4306601;DOM PEDRITO;81156;P401;PRESIDIO ESTADUAL DE DOM PEDRITO
RS;4306809;ENCANTADO;81157;P1972;PRESIDIO ESTADUAL DE ENCANTADO
RS;4306908;ENCRUZILHADA DO SUL;81158;P1967;PRESIDIO ESTADUAL DE ENCRUZILHADA DO SUL
RS;4307005;ERECHIM;81159;P1231;PRESIDIO ESTADUAL DE ERECHIM
RS;4307500;ESPUMOSO;81160;P120;PRESIDIO ESTADUAL DE ESPUMOSO
RS;4308904;GETULIO VARGAS;81161;P1705;PRESIDIO ESTADUAL DE GETULIO VARGAS
RS;4309209;GRAVATAI;81162;P682;INSTITUTO PENAL DE GRAVATAI SANTOS E MEDEIROS
RS;4309308;GUAIBA;81163;P407;PENITENCIARIA ESTADUAL FEMININA DE GUAIBA
RS;4309407;GUAPORE;81164;P133;PRESIDIO ESTADUAL DE GUAPORE
RS;4310207;IJUI;81165;P968;INSTITUTO PENAL DE IJUI
RS;4310207;IJUI;81166;P381;PENITENCIARIA MODULADA ESTADUAL DE IJUI
RS;4310603;ITAQUI;81167;P1706;PRESIDIO ESTADUAL DE ITAQUI
RS;4311007;JAGUARAO;81168;P1974;PRESIDIO ESTADUAL DE JAGUARAO
RS;4311106;JAGUARI;81169;P963;PRESIDIO ESTADUAL DE JAGUARI
RS;4311205;JULIO DE CASTILHOS;81170;P684;PRESIDIO ESTADUAL DE JULIO DE CASTILHOS
RS;4311304;LAGOA VERMELHA;81171;P383;PRESIDIO ESTADUAL DE LAGOA VERMELHA
RS;4311403;LAJEADO;81172;P384;PRESIDIO ESTADUAL DE LAJEADO
RS;4311403;LAJEADO;81173;P2531;PRESIDIO ESTADUAL FEMININO DE LAJEADO
RS;4311502;LAVRAS DO SUL;81174;P404;PRESIDIO ESTADUAL DE LAVRAS DO SUL
RS;4312401;MONTENEGRO;81175;P129;INSTITUTO PENAL  DE MONTENEGRO
RS;4312401;MONTENEGRO;81176;P1480;PENITENCIARIA MODULADA ESTADUAL DE MONTENEGRO
RS;4313300;NOVA PRATA;81177;P122;PRESIDIO ESTADUAL DE NOVA PRATA
RS;4313409;NOVO HAMBURGO;81178;P1855;CASE REGIONAL NOVO HAMBURGO
RS;4313409;NOVO HAMBURGO;81179;P966;INSTITUTO PENAL DE NOVO HAMBURGO
RS;4313508;OSORIO;81180;P1966;PENITENCIARIA MODULADA ESTADUAL DE OSORIO
RS;4313706;PALMEIRA DAS MISSOES;81181;P688;PRESIDIO ESTADUAL DE PALMEIRA DAS MISSOES
RS;4314100;PASSO FUNDO;81182;P9796;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS DE PASSO FUNDO  APAC PASSO FUNDO
RS;4314100;PASSO FUNDO;81183;P1599;CASE REGIONAL PASSO FUNDO
RS;4314100;PASSO FUNDO;81184;P960;INSTITUTO PENAL DE PASSO FUNDO
RS;4314100;PASSO FUNDO;81185;P1971;PRESIDIO REGIONAL DE PASSO FUNDO
RS;4314407;PELOTAS;81186;P3510;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS  APAC PELOTAS
RS;4314407;PELOTAS;81187;P1366;CASE REGIONAL PELOTAS
RS;4314407;PELOTAS;81188;P1720;PRESIDIO REGIONAL DE PELOTAS
RS;4314902;PORTO ALEGRE;81189;P3341;ASSOCIACAO DE PROTECAO  E ASSISTENCIA AOS CONDENADOS DE PORTO ALEGRE PARTENON APAC
RS;4314902;PORTO ALEGRE;81190;P964;CADEIA PUBLICA DE PORTO ALEGRE
RS;4314902;PORTO ALEGRE;81191;P273;CASE FEMININO PORTO ALEGRE
RS;4314902;PORTO ALEGRE;81192;P10;CASE PADRE CACIQUE
RS;4314902;PORTO ALEGRE;81194;P10564;CECONP
RS;4314902;PORTO ALEGRE;81195;P1106;CENTRO DE INTERNACAO PROVISORIA CARLOS SANTOS
RS;4314902;PORTO ALEGRE;81196;P1103;COMUNIDADE SOCIO EDUCATIVA
RS;4314902;PORTO ALEGRE;81197;P403;INSTITUTO PENAL FEMININO DE PORTO ALEGRE
RS;4314902;PORTO ALEGRE;81198;P961;INSTITUTO PENAL IRMAO MIGUEL DARIO
